time [s],m [kg],Uint energy [J],m_dot vent [kg/s],U int energy solids [J],Q_amb [W],Q_iHEX [W],u_int h2 [J/kg],h H2 [J/kg],T H2 [K],rho H2 [kg/m3],P H2 [Pa],T solids [K],Q oHEX [W]
675,199.6534074,59145734.03,0,1488482.688,25,0,296242.0261,670819.2176,60.79444919,63.28760496,23706098.02,61.87714524,22475.86595
676,199.6114793,59118757.23,0,1487371.803,25,0,296169.1046,670426.7604,60.77745849,63.27431431,23680901.26,61.85923318,22479.79052
677,199.5695867,59091819.13,0,1486262.35,25,0,296096.294,670034.8522,60.76048351,63.26103487,23655744.89,61.84133661,22483.70961
678,199.5277295,59064919.7,0,1485154.329,25,0,296023.594,669643.4923,60.74352426,63.24776665,23630628.87,61.82345555,22487.62321
679,199.4859076,59038058.88,0,1484047.738,25,0,295951.0046,669252.6801,60.72658074,63.23450964,23605553.13,61.80558999,22491.53133
680,199.4441211,59011236.63,0,1482942.576,25,0,295878.5257,668862.415,60.70965295,63.22126385,23580517.62,61.78773994,22495.43398
681,199.40237,58984452.89,0,1481838.842,25,0,295806.157,668472.6965,60.69274088,63.20802927,23555522.29,61.7699054,22499.33116
682,199.3606542,58957707.61,0,1480736.535,25,0,295733.8984,668083.524,60.67584454,63.19480591,23530567.08,61.75208636,22503.22289
683,199.3189738,58931000.75,0,1479635.654,25,0,295661.7499,667694.8969,60.65896392,63.18159376,23505651.93,61.73428284,22507.10916
684,199.2773289,58904332.25,0,1478536.197,25,0,295589.7113,667306.8147,60.64209902,63.16839283,23480776.78,61.71649484,22510.98998
685,199.2357193,58877702.07,0,1477438.164,25,0,295517.7823,666919.2766,60.62524985,63.15520311,23455941.59,61.69872235,22514.86536
686,199.194145,58851110.15,0,1476341.554,25,0,295445.963,666532.2823,60.60841639,63.14202461,23431146.29,61.68096538,22518.73531
687,199.1526062,58824556.46,0,1475246.365,25,0,295374.2531,666145.831,60.59159865,63.12885732,23406390.84,61.66322394,22522.59982
688,199.1111027,58798040.94,0,1474152.597,25,0,295302.6525,665759.9223,60.57479662,63.11570124,23381675.17,61.64549802,22526.45891
689,199.0696346,58771563.53,0,1473060.248,25,0,295231.1611,665374.5554,60.55801032,63.10255638,23356999.22,61.62778762,22530.31257
690,199.0282019,58745124.2,0,1471969.316,25,0,295159.7787,664989.7299,60.54123972,63.08942273,23332362.95,61.61009275,22534.16083
691,198.9868046,58718722.9,0,1470879.802,25,0,295088.5053,664605.4453,60.52448484,63.0763003,23307766.3,61.59241341,22538.00368
692,198.9454426,58692359.57,0,1469791.704,25,0,295017.3405,664221.7008,60.50774567,63.06318908,23283209.22,61.5747496,22541.84112
693,198.904116,58666034.17,0,1468705.021,25,0,294946.2845,663838.4959,60.49102221,63.05008908,23258691.64,61.55710133,22545.67317
694,198.8628248,58639746.65,0,1467619.751,25,0,294875.3369,663455.8301,60.47431446,63.03700029,23234213.51,61.53946859,22549.49983
695,198.821569,58613496.96,0,1466535.895,25,0,294804.4976,663073.7028,60.45762241,63.02392272,23209774.79,61.52185138,22553.3211
696,198.7803486,58587285.05,0,1465453.449,25,0,294733.7666,662692.1134,60.44094608,63.01085636,23185375.41,61.50424972,22557.13699
697,198.7391635,58561110.87,0,1464372.414,25,0,294663.1436,662311.0613,60.42428544,62.99780122,23161015.31,61.4866636,22560.94752
698,198.6980138,58534974.39,0,1463292.789,25,0,294592.6286,661930.546,60.40764051,62.98475729,23136694.45,61.46909301,22564.75267
699,198.6568995,58508875.54,0,1462214.571,25,0,294522.2214,661550.5669,60.39101128,62.97172457,23112412.78,61.45153798,22568.55246
700,198.6158206,58482814.29,0,1461137.761,25,0,294451.9218,661171.1234,60.37439775,62.95870307,23088170.22,61.43399848,22572.34689
701,198.574777,58456790.57,0,1460062.357,25,0,294381.7298,660792.2149,60.35779993,62.94569278,23063966.74,61.41647454,22576.13598
702,198.5337689,58430804.36,0,1458988.357,25,0,294311.6452,660413.841,60.34121779,62.93269371,23039802.27,61.39896614,22579.91972
703,198.4927961,58404855.59,0,1457915.761,25,0,294241.6678,660036.0009,60.32465136,62.91970586,23015676.77,61.3814733,22583.69812
704,198.4518587,58378944.22,0,1456844.568,25,0,294171.7976,659658.6942,60.30810062,62.90672921,22991590.17,61.363996,22587.47119
705,198.4109566,58353070.21,0,1455774.777,25,0,294102.0343,659281.9203,60.29156557,62.89376379,22967542.43,61.34653426,22591.23893
706,198.37009,58327233.5,0,1454706.386,25,0,294032.378,658905.6786,60.27504622,62.88080957,22943533.48,61.32908807,22595.00134
707,198.3292587,58301434.05,0,1453639.394,25,0,293962.8283,658529.9685,60.25854255,62.86786657,22919563.29,61.31165744,22598.75844
708,198.2884628,58275671.82,0,1452573.801,25,0,293893.3852,658154.7895,60.24205458,62.85493479,22895631.78,61.29424237,22602.51023
709,198.2477023,58249946.75,0,1451509.604,25,0,293824.0486,657780.1411,60.22558229,62.84201422,22871738.91,61.27684286,22606.25672
710,198.2069771,58224258.79,0,1450446.804,25,0,293754.8183,657406.0225,60.20912569,62.82910487,22847884.63,61.25945891,22609.9979
711,198.1662874,58198607.91,0,1449385.398,25,0,293685.6941,657032.4334,60.19268477,62.81620673,22824068.88,61.24209052,22613.73379
712,198.125633,58172994.05,0,1448325.386,25,0,293616.6761,656659.3731,60.17625953,62.8033198,22800291.6,61.22473769,22617.4644
713,198.085014,58147417.17,0,1447266.767,25,0,293547.7639,656286.841,60.15984998,62.79044409,22776552.75,61.20740043,22621.18972
714,198.0444303,58121877.22,0,1446209.539,25,0,293478.9575,655914.8367,60.14345611,62.77757959,22752852.27,61.19007873,22624.90976
715,198.0038821,58096374.15,0,1445153.702,25,0,293410.2568,655543.3594,60.12707791,62.76472631,22729190.1,61.1727726,22628.62453
716,197.9633692,58070907.92,0,1444099.253,25,0,293341.6615,655172.4088,60.1107154,62.75188424,22705566.2,61.15548204,22632.33404
717,197.9228917,58045478.49,0,1443046.193,25,0,293273.1717,654801.9841,60.09436855,62.73905339,22681980.5,61.13820705,22636.03829
718,197.8824496,58020085.79,0,1441994.52,25,0,293204.7871,654432.085,60.07803739,62.72623375,22658432.97,61.12094763,22639.73728
719,197.8420429,57994729.8,0,1440944.233,25,0,293136.5077,654062.7107,60.06172189,62.71342533,22634923.53,61.10370378,22643.43102
720,197.8016715,57969410.46,0,1439895.331,25,0,293068.3332,653693.8607,60.04542207,62.70062812,22611452.15,61.08647551,22647.11952
721,197.7613356,57944127.72,0,1438847.812,25,0,293000.2635,653325.5345,60.02913791,62.68784213,22588018.77,61.06926281,22650.80278
722,197.721035,57918881.55,0,1437801.676,25,0,292932.2986,652957.7315,60.01286942,62.67506735,22564623.33,61.05206568,22654.48081
723,197.6807697,57893671.89,0,1436756.921,25,0,292864.4383,652590.4512,59.9966166,62.66230378,22541265.79,61.03488414,22658.15362
724,197.6405399,57868498.69,0,1435713.546,25,0,292796.6824,652223.693,59.98037945,62.64955143,22517946.08,61.01771817,22661.8212
725,197.6003454,57843361.92,0,1434671.551,25,0,292729.0309,651857.4564,59.96415795,62.63681029,22494664.16,61.00056777,22665.48356
726,197.5601864,57818261.53,0,1433630.934,25,0,292661.4835,651491.7407,59.94795212,62.62408037,22471419.97,60.98343296,22669.14072
727,197.5200626,57793197.47,0,1432591.693,25,0,292594.0402,651126.5455,59.93176195,62.61136167,22448213.47,60.96631373,22672.79267
728,197.4799743,57768169.69,0,1431553.828,25,0,292526.7009,650761.8702,59.91558743,62.59865417,22425044.6,60.94921008,22676.43943
729,197.4399214,57743178.15,0,1430517.338,25,0,292459.4653,650397.7142,59.89942857,62.5859579,22401913.3,60.93212201,22680.08099
730,197.3999038,57718222.81,0,1429482.222,25,0,292392.3334,650034.077,59.88328537,62.57327283,22378819.53,60.91504953,22683.71736
731,197.3599216,57693303.62,0,1428448.478,25,0,292325.3051,649670.958,59.86715782,62.56059898,22355763.23,60.89799263,22687.34855
732,197.3199748,57668420.53,0,1427416.105,25,0,292258.3801,649308.3566,59.85104592,62.54793635,22332744.36,60.88095132,22690.97456
733,197.2800634,57643573.5,0,1426385.102,25,0,292191.5585,648946.2724,59.83494967,62.53528493,22309762.85,60.86392559,22694.5954
734,197.2401873,57618762.49,0,1425355.469,25,0,292124.84,648584.7048,59.81886907,62.52264473,22286818.66,60.84691545,22698.21108
735,197.2003466,57593987.44,0,1424327.203,25,0,292058.2245,648223.6532,59.80280412,62.51001574,22263911.73,60.82992089,22701.8216
736,197.1605413,57569248.32,0,1423300.304,25,0,291991.7119,647863.1171,59.78675481,62.49739796,22241042.02,60.81294193,22705.42696
737,197.1207714,57544545.07,0,1422274.771,25,0,291925.302,647503.0958,59.77072115,62.4847914,22218209.47,60.79597856,22709.02717
738,197.0810369,57519877.66,0,1421250.602,25,0,291858.9948,647143.589,59.75470313,62.47219605,22195414.02,60.77903077,22712.62224
739,197.0413377,57495246.04,0,1420227.797,25,0,291792.7901,646784.596,59.73870074,62.45961192,22172655.64,60.76209858,22716.21217
740,197.0016739,57470650.17,0,1419206.353,25,0,291726.6877,646426.1163,59.722714,62.447039,22149934.26,60.74518198,22719.79697
741,196.9620455,57446089.99,0,1418186.271,25,0,291660.6876,646068.1493,59.70674289,62.4344773,22127249.84,60.72828097,22723.37664
742,196.9224525,57421565.47,0,1417167.549,25,0,291594.7896,645710.6945,59.69078741,62.42192681,22104602.33,60.71139555,22726.95118
743,196.8828949,57397076.56,0,1416150.186,25,0,291528.9936,645353.7513,59.67484757,62.40938754,22081991.66,60.69452573,22730.52062
744,196.8433726,57372623.22,0,1415134.181,25,0,291463.2995,644997.3193,59.65892336,62.39685948,22059417.8,60.6776715,22734.08494
745,196.8038857,57348205.41,0,1414119.532,25,0,291397.7071,644641.3978,59.64301478,62.38434263,22036880.69,60.66083287,22737.64415
746,196.7644342,57323823.07,0,1413106.239,25,0,291332.2163,644285.9863,59.62712183,62.371837,22014380.27,60.64400983,22741.19827
